,,conversion,click,cvr,click percentage of total data
6333,wake forest,8,117,0.06837606837606838,0.09410061527325371
867,cape coral,7,115,0.06086956521739131,0.0924920577472152
3423,little rock,3,115,0.02608695652173913,0.0924920577472152
4448,ocala,7,115,0.06086956521739131,0.0924920577472152
635,bradenton,5,114,0.043859649122807015,0.09168777898419593
5403,sarasota,11,114,0.09649122807017543,0.09168777898419593
2650,henrico,4,114,0.03508771929824561,0.09168777898419593
337,baton rouge,4,113,0.035398230088495575,0.09088350022117665
2178,ft wayne,8,112,0.07142857142857142,0.09007922145815739
40,akron,9,112,0.08035714285714286,0.09007922145815739
225,athens,13,112,0.11607142857142858,0.09007922145815739
1532,des moines,3,111,0.02702702702702703,0.08927494269513814
1933,fairfield,6,111,0.05405405405405406,0.08927494269513814
1018,chattanooga,3,110,0.02727272727272727,0.08847066393211887
2255,gilbert,4,110,0.03636363636363636,0.08847066393211887
6613,wichita,5,109,0.045871559633027525,0.08766638516909961
6143,troy,4,109,0.03669724770642202,0.08766638516909961
644,brandon,12,108,0.1111111111111111,0.08686210640608036
1150,clearwater,6,107,0.056074766355140186,0.08605782764306108
897,carrollton,9,107,0.08411214953271028,0.08605782764306108
915,casselberry,16,106,0.1509433962264151,0.08525354888004182
5823,staten island,9,106,0.08490566037735849,0.08525354888004182
690,bristol,7,106,0.0660377358490566,0.08525354888004182
4666,pasadena,7,105,0.06666666666666667,0.08444927011702255
5185,roanoke,11,104,0.10576923076923077,0.0836449913540033
3330,lebanon,3,103,0.02912621359223301,0.08284071259098404
1037,chesapeake,2,102,0.0196078431372549,0.08203643382796477
3248,lakeland,7,102,0.06862745098039216,0.08203643382796477
5386,santa ana,6,101,0.0594059405940594,0.08123215506494551
3310,lawrenceville,11,99,0.1111111111111111,0.07962359753890698
2288,glendale,8,98,0.08163265306122448,0.07881931877588771
1618,duluth,5,98,0.05102040816326531,0.07881931877588771
5736,spokane,4,98,0.04081632653061224,0.07881931877588771
5109,reno,8,98,0.08163265306122448,0.07881931877588771
6246,vancouver,13,98,0.1326530612244898,0.07881931877588771
6022,tempe,8,97,0.08247422680412371,0.07801504001286846
3600,manchester,7,96,0.07291666666666667,0.0772107612498492
6713,woodbridge,2,95,0.021052631578947368,0.07640648248682994
775,burlington,6,95,0.06315789473684211,0.07640648248682994
204,ashburn,4,94,0.0425531914893617,0.07560220372381067
1459,davenport,5,94,0.05319148936170213,0.07560220372381067
3876,milford,6,93,0.06451612903225806,0.0747979249607914
3791,melbourne,8,93,0.08602150537634409,0.0747979249607914
286,bakersfield,8,92,0.08695652173913043,0.07399364619777214
948,cedar rapids,2,92,0.021739130434782608,0.07399364619777214
2016,florence,4,92,0.043478260869565216,0.07399364619777214
6132,trenton,4,90,0.044444444444444446,0.07238508867173363
1307,corona,3,90,0.03333333333333333,0.07238508867173363
5207,rockford,2,90,0.022222222222222223,0.07238508867173363
1581,dorchester,7,89,0.07865168539325842,0.07158080990871436
3781,medford,6,89,0.06741573033707865,0.07158080990871436
4133,myrtle beach,6,89,0.06741573033707865,0.07158080990871436
251,augusta,6,88,0.06818181818181818,0.0707765311456951
1792,elk grove,4,88,0.045454545454545456,0.0707765311456951
1750,edmond,8,88,0.09090909090909091,0.0707765311456951
2220,garland,6,87,0.06896551724137931,0.06997225238267583
1168,clinton,8,87,0.09195402298850575,0.06997225238267583
1587,dover,5,86,0.05813953488372093,0.06916797361965657
2140,ft huachuca,0,86,0.0,0.06916797361965657
3938,mobile,3,86,0.03488372093023256,0.06916797361965657
5969,syracuse,17,86,0.19767441860465115,0.06916797361965657
6091,toledo,3,86,0.03488372093023256,0.06916797361965657
5261,roseville,5,86,0.05813953488372093,0.06916797361965657
569,boca raton,8,85,0.09411764705882353,0.0683636948566373
5272,round rock,5,85,0.058823529411764705,0.0683636948566373
5744,spring hill,8,84,0.09523809523809523,0.06755941609361804
163,apopka,5,84,0.05952380952380952,0.06755941609361804
5599,sioux falls,5,84,0.05952380952380952,0.06755941609361804
1338,covington,4,84,0.047619047619047616,0.06755941609361804
2239,georgetown,9,83,0.10843373493975904,0.06675513733059879
6379,warren,6,83,0.07228915662650602,0.06675513733059879
3765,mckinney,6,83,0.07228915662650602,0.06675513733059879
2551,harrisburg,2,83,0.024096385542168676,0.06675513733059879
6686,winston salem,7,83,0.08433734939759036,0.06675513733059879
1897,eugene,6,83,0.07228915662650602,0.06675513733059879
3512,lubbock,5,82,0.06097560975609756,0.06595085856757953
5564,shreveport,5,82,0.06097560975609756,0.06595085856757953
5268,roswell,8,81,0.09876543209876543,0.06514657980456026
1853,englewood,1,80,0.0125,0.064342301041541
2815,hudson,0,80,0.0,0.064342301041541
2983,jonesboro,3,80,0.0375,0.064342301041541
5388,santa clara,2,80,0.025,0.064342301041541
4501,olympia,7,80,0.0875,0.064342301041541
6734,worcester,3,80,0.0375,0.064342301041541
4835,plainfield,6,79,0.0759493670886076,0.06353802227852173
3338,leesburg,9,79,0.11392405063291139,0.06353802227852173
1424,cypress,4,79,0.05063291139240506,0.06353802227852173
4612,palm coast,2,79,0.02531645569620253,0.06353802227852173
209,asheville,6,79,0.0759493670886076,0.06353802227852173
5383,sanford,11,79,0.13924050632911392,0.06353802227852173
734,brunswick,1,78,0.01282051282051282,0.06273374351550247
1134,clarksville,3,78,0.038461538461538464,0.06273374351550247
6479,west chester,0,77,0.0,0.06192946475248321
4579,oxford,7,77,0.09090909090909091,0.06192946475248321
