,,conversion,click,cvr,click percentage of total data
406,8CU756CML,0,15,0.0,0.012064181445288936
514,8CU903526,0,15,0.0,0.012064181445288936
1,1CU53Y452,0,15,0.0,0.012064181445288936
583,8CUC5WWE4,0,15,0.0,0.012064181445288936
882,8CUQBB2U5,0,15,0.0,0.012064181445288936
1130,9CUZLLSKT,1,15,0.06666666666666667,0.012064181445288936
249,8CU47T7E0,0,15,0.0,0.012064181445288936
369,8CU6B6W8F,0,14,0.0,0.011259902682269674
348,8CU6448R7,0,14,0.0,0.011259902682269674
830,8CUNLW3P4,0,14,0.0,0.011259902682269674
901,8CURPX4KD,0,14,0.0,0.011259902682269674
1053,8CUY7ATYP,0,14,0.0,0.011259902682269674
859,8CUPCGX32,0,14,0.0,0.011259902682269674
1121,9CUONC047,0,14,0.0,0.011259902682269674
247,8CU478JZ7,0,14,0.0,0.011259902682269674
137,8CU293K3J,1,14,0.07142857142857142,0.011259902682269674
811,8CUMG3VZL,0,13,0.0,0.010455623919250413
612,8CUDUORLY,0,13,0.0,0.010455623919250413
847,8CUP1O151,4,13,0.3076923076923077,0.010455623919250413
316,8CU5FYRXJ,0,13,0.0,0.010455623919250413
411,8CU76VXX2,0,13,0.0,0.010455623919250413
1098,9CU54177H,0,13,0.0,0.010455623919250413
251,8CU48045X,0,13,0.0,0.010455623919250413
429,8CU7GFI3Y,0,13,0.0,0.010455623919250413
55,8CU118D14,2,13,0.15384615384615385,0.010455623919250413
1008,8CUWE8ET3,1,13,0.07692307692307693,0.010455623919250413
720,8CUIOJ3V1,0,13,0.0,0.010455623919250413
455,8CU837DT4,2,13,0.15384615384615385,0.010455623919250413
129,8CU23ZW4S,0,12,0.0,0.00965134515623115
19,7CU1S3H6B,1,12,0.08333333333333333,0.00965134515623115
371,8CU6F731Q,0,12,0.0,0.00965134515623115
306,8CU565GZK,2,12,0.16666666666666666,0.00965134515623115
516,8CU911N95,0,12,0.0,0.00965134515623115
477,8CU892L68,0,12,0.0,0.00965134515623115
596,8CUD5FWY4,0,12,0.0,0.00965134515623115
227,8CU40MDI4,0,12,0.0,0.00965134515623115
747,8CUJSV61U,1,12,0.08333333333333333,0.00965134515623115
394,8CU7173B1,0,12,0.0,0.00965134515623115
111,8CU1XE6XR,0,12,0.0,0.00965134515623115
654,8CUFKQ1IV,1,12,0.08333333333333333,0.00965134515623115
863,8CUPFCWVC,0,12,0.0,0.00965134515623115
531,8CU9E18CY,0,12,0.0,0.00965134515623115
109,8CU1WH366,0,11,0.0,0.008847066393211887
994,8CUVR8WOX,1,11,0.09090909090909091,0.008847066393211887
517,8CU92B82T,0,11,0.0,0.008847066393211887
1069,8CUYOL0T1,0,11,0.0,0.008847066393211887
734,8CUJ3G54F,0,11,0.0,0.008847066393211887
36,7CUCW6IV7,0,11,0.0,0.008847066393211887
653,8CUFDP85S,0,11,0.0,0.008847066393211887
5,1CUI32ES5,0,11,0.0,0.008847066393211887
687,8CUH15Y17,0,11,0.0,0.008847066393211887
571,8CUBXKM97,0,11,0.0,0.008847066393211887
632,8CUEB8X1B,0,10,0.0,0.008042787630192625
373,8CU6H0FM4,0,10,0.0,0.008042787630192625
967,8CUUFASR5,0,10,0.0,0.008042787630192625
753,8CUK422O2,0,10,0.0,0.008042787630192625
870,8CUPUJ3VT,1,10,0.1,0.008042787630192625
750,8CUJZ5675,1,10,0.1,0.008042787630192625
70,8CU13V868,0,10,0.0,0.008042787630192625
1041,8CUXS6HC2,0,10,0.0,0.008042787630192625
404,8CU744DWM,0,10,0.0,0.008042787630192625
526,8CU9828IK,0,10,0.0,0.008042787630192625
412,8CU773183,0,10,0.0,0.008042787630192625
215,8CU3N9PIS,0,10,0.0,0.008042787630192625
938,8CUT6K3QH,0,10,0.0,0.008042787630192625
150,8CU2G02TZ,0,10,0.0,0.008042787630192625
589,8CUCQY5JL,1,10,0.1,0.008042787630192625
1065,8CUYHUOU1,1,10,0.1,0.008042787630192625
714,8CUI8PG73,0,10,0.0,0.008042787630192625
195,8CU36Q081,0,10,0.0,0.008042787630192625
1054,8CUY7LS6Y,0,10,0.0,0.008042787630192625
833,8CUO08P3O,0,10,0.0,0.008042787630192625
641,8CUEUEINN,0,9,0.0,0.007238508867173362
1096,9CU4EMK4D,0,9,0.0,0.007238508867173362
1033,8CUXBMW4J,2,9,0.2222222222222222,0.007238508867173362
8,1CUW1P5IF,0,9,0.0,0.007238508867173362
782,8CULG523M,0,9,0.0,0.007238508867173362
97,8CU1L1OEX,1,9,0.1111111111111111,0.007238508867173362
1014,8CUWPSH9B,0,9,0.0,0.007238508867173362
564,8CUBB756I,1,9,0.1111111111111111,0.007238508867173362
878,8CUQ65R39,0,9,0.0,0.007238508867173362
793,8CULS028V,2,9,0.2222222222222222,0.007238508867173362
937,8CUT5478W,0,9,0.0,0.007238508867173362
1076,8CUZ8J563,0,9,0.0,0.007238508867173362
570,8CUBU34W6,0,9,0.0,0.007238508867173362
424,8CU7BVRRG,0,9,0.0,0.007238508867173362
586,8CUCI7CO7,0,9,0.0,0.007238508867173362
505,8CU8ST47K,0,9,0.0,0.007238508867173362
751,8CUK1ECG7,0,8,0.0,0.006434230104154099
706,8CUHS239H,0,8,0.0,0.006434230104154099
132,8CU26M9N3,0,8,0.0,0.006434230104154099
66,8CU13852N,0,8,0.0,0.006434230104154099
135,8CU28J661,0,8,0.0,0.006434230104154099
983,8CUV88C63,0,8,0.0,0.006434230104154099
614,8CUE0COQ1,0,8,0.0,0.006434230104154099
472,8CU88BF9I,0,8,0.0,0.006434230104154099
1022,8CUX315M1,1,8,0.125,0.006434230104154099
1087,9CU2CB5BN,0,8,0.0,0.006434230104154099
716,8CUIDTP51,0,8,0.0,0.006434230104154099
41,7CUMD5NLR,0,8,0.0,0.006434230104154099
110,8CU1X9HR3,1,8,0.125,0.006434230104154099
992,8CUVJF4K4,1,8,0.125,0.006434230104154099
547,8CUA61F33,0,8,0.0,0.006434230104154099
248,8CU47A33X,1,8,0.125,0.006434230104154099
590,8CUCUQ5W8,0,8,0.0,0.006434230104154099
834,8CUO4OGJ4,0,7,0.0,0.005629951341134837
22,7CU35QVZY,5,7,0.7142857142857143,0.005629951341134837
418,8CU78I2K8,1,7,0.14285714285714285,0.005629951341134837
671,8CUGD2VIE,0,7,0.0,0.005629951341134837
158,8CU2N8099,1,7,0.14285714285714285,0.005629951341134837
206,8CU3CXLX3,0,7,0.0,0.005629951341134837
690,8CUH20YT4,0,7,0.0,0.005629951341134837
1007,8CUW8E4Q2,0,7,0.0,0.005629951341134837
728,8CUIWY11N,0,7,0.0,0.005629951341134837
187,8CU33JIGG,0,7,0.0,0.005629951341134837
29,7CU58Z286,0,7,0.0,0.005629951341134837
407,8CU756X1Y,0,7,0.0,0.005629951341134837
329,8CU5T61BR,0,7,0.0,0.005629951341134837
210,8CU3F3648,1,7,0.14285714285714285,0.005629951341134837
333,8CU5Y3FN2,0,7,0.0,0.005629951341134837
232,8CU4321O7,0,7,0.0,0.005629951341134837
969,8CUUI6H46,0,7,0.0,0.005629951341134837
1127,9CUWW9BED,0,7,0.0,0.005629951341134837
972,8CUUPYBOC,0,7,0.0,0.005629951341134837
372,8CU6FPCES,0,7,0.0,0.005629951341134837
919,8CUSHYHSC,0,7,0.0,0.005629951341134837
1120,9CUO250V9,0,7,0.0,0.005629951341134837
156,8CU2LN7O4,0,7,0.0,0.005629951341134837
770,8CUL3ONAM,0,7,0.0,0.005629951341134837
297,8CU53666A,0,7,0.0,0.005629951341134837
21,7CU2WVE7Q,0,7,0.0,0.005629951341134837
618,8CUE32VGY,0,7,0.0,0.005629951341134837
442,8CU7U85VI,0,7,0.0,0.005629951341134837
495,8CU8L82PM,0,7,0.0,0.005629951341134837
1128,9CUXMG4U5,0,7,0.0,0.005629951341134837
461,8CU84S201,0,7,0.0,0.005629951341134837
649,8CUF55524,0,6,0.0,0.004825672578115575
982,8CUV78N58,0,6,0.0,0.004825672578115575
699,8CUHJUNB5,0,6,0.0,0.004825672578115575
891,8CUR2K8JF,0,6,0.0,0.004825672578115575
572,8CUC11S48,0,6,0.0,0.004825672578115575
559,8CUB7R66F,0,6,0.0,0.004825672578115575
974,8CUUW09MV,0,6,0.0,0.004825672578115575
64,8CU133I7H,0,6,0.0,0.004825672578115575
102,8CU1OK1Y5,0,6,0.0,0.004825672578115575
265,8CU4KVD8B,0,6,0.0,0.004825672578115575
722,8CUIPIN7L,0,6,0.0,0.004825672578115575
523,8CU94E351,1,6,0.16666666666666666,0.004825672578115575
1100,9CU6CQ7MS,0,6,0.0,0.004825672578115575
253,8CU48M7I6,0,6,0.0,0.004825672578115575
799,8CUM2PI55,0,6,0.0,0.004825672578115575
1001,8CUW55177,0,6,0.0,0.004825672578115575
1086,9CU246R04,2,6,0.3333333333333333,0.004825672578115575
375,8CU6I3FUR,4,6,0.6666666666666666,0.004825672578115575
1084,9CU215O86,1,6,0.16666666666666666,0.004825672578115575
360,8CU678G65,0,6,0.0,0.004825672578115575
764,8CUKY1173,1,6,0.16666666666666666,0.004825672578115575
760,8CUKIMF07,0,6,0.0,0.004825672578115575
1079,8CUZP29LR,0,6,0.0,0.004825672578115575
17,7CU1IZLGE,0,6,0.0,0.004825672578115575
392,8CU713CF7,2,6,0.3333333333333333,0.004825672578115575
353,8CU64J96A,0,6,0.0,0.004825672578115575
674,8CUGH744X,0,6,0.0,0.004825672578115575
284,8CU4WY17K,0,6,0.0,0.004825672578115575
605,8CUDKT4UW,0,6,0.0,0.004825672578115575
230,8CU425I6H,0,6,0.0,0.004825672578115575
804,8CUM4SS78,0,6,0.0,0.004825672578115575
283,8CU4VG658,0,6,0.0,0.004825672578115575
413,8CU7743GM,3,6,0.5,0.004825672578115575
748,8CUJU6XDL,0,6,0.0,0.004825672578115575
997,8CUW15N3N,0,6,0.0,0.004825672578115575
287,8CU4YQW5J,0,5,0.0,0.004021393815096312
675,8CUGHN7QM,0,5,0.0,0.004021393815096312
961,8CUU54RQD,0,5,0.0,0.004021393815096312
91,8CU1AV018,0,5,0.0,0.004021393815096312
53,8CU111TM4,0,5,0.0,0.004021393815096312
84,8CU182VE1,0,5,0.0,0.004021393815096312
140,8CU2AHLOW,0,5,0.0,0.004021393815096312
473,8CU88G499,0,5,0.0,0.004021393815096312
1043,8CUXT9A55,0,5,0.0,0.004021393815096312
855,8CUP7BT86,0,5,0.0,0.004021393815096312
200,8CU388F15,0,5,0.0,0.004021393815096312
291,8CU527UCT,0,5,0.0,0.004021393815096312
262,8CU4IBH9Y,2,5,0.4,0.004021393815096312
580,8CUC4DD64,0,5,0.0,0.004021393815096312
777,8CULC48PS,0,5,0.0,0.004021393815096312
530,8CU9DODSK,0,5,0.0,0.004021393815096312
550,8CUAK7R81,0,5,0.0,0.004021393815096312
357,8CU6720SU,0,5,0.0,0.004021393815096312
157,8CU2M4462,1,5,0.2,0.004021393815096312
932,8CUT3036U,0,5,0.0,0.004021393815096312
236,8CU4565A5,0,5,0.0,0.004021393815096312
598,8CUD6H22P,0,5,0.0,0.004021393815096312
196,8CU3713YU,0,5,0.0,0.004021393815096312
182,8CU318F37,0,5,0.0,0.004021393815096312
