,,conversion,click,cvr,click percentage of total data
616,10599,0,7,0.0,0.005629951341134837
2022,26577,0,7,0.0,0.005629951341134837
3234,63298,1,7,0.14285714285714285,0.005629951341134837
1532,20062,0,7,0.0,0.005629951341134837
1090,14860,1,7,0.14285714285714285,0.005629951341134837
357,4983,0,7,0.0,0.005629951341134837
2262,30415,6,7,0.8571428571428571,0.005629951341134837
3410,394541,0,7,0.0,0.005629951341134837
939,13726,1,7,0.14285714285714285,0.005629951341134837
975,13927,0,7,0.0,0.005629951341134837
660,11071,0,7,0.0,0.005629951341134837
659,11067,0,7,0.0,0.005629951341134837
345,4581,1,7,0.14285714285714285,0.005629951341134837
2207,29968,0,7,0.0,0.005629951341134837
2311,31841,0,7,0.0,0.005629951341134837
2827,46231,0,7,0.0,0.005629951341134837
230,2939,0,7,0.0,0.005629951341134837
2403,32505,2,7,0.2857142857142857,0.005629951341134837
2143,27382,0,7,0.0,0.005629951341134837
2835,46281,0,7,0.0,0.005629951341134837
2132,27336,0,7,0.0,0.005629951341134837
2345,32098,4,7,0.5714285714285714,0.005629951341134837
3247,63394,0,7,0.0,0.005629951341134837
3393,394449,0,7,0.0,0.005629951341134837
2114,27235,0,7,0.0,0.005629951341134837
2101,27021,0,7,0.0,0.005629951341134837
1072,14703,0,7,0.0,0.005629951341134837
1079,14750,0,7,0.0,0.005629951341134837
1984,26253,0,7,0.0,0.005629951341134837
123,1467,0,7,0.0,0.005629951341134837
1950,25996,0,7,0.0,0.005629951341134837
1588,20454,1,7,0.14285714285714285,0.005629951341134837
1703,22192,0,7,0.0,0.005629951341134837
1325,18495,0,7,0.0,0.005629951341134837
1698,22164,1,7,0.14285714285714285,0.005629951341134837
717,11355,0,7,0.0,0.005629951341134837
1670,21976,0,7,0.0,0.005629951341134837
1641,21783,0,7,0.0,0.005629951341134837
2673,36758,0,7,0.0,0.005629951341134837
2540,33701,0,7,0.0,0.005629951341134837
1387,18943,1,7,0.14285714285714285,0.005629951341134837
1591,20473,1,7,0.14285714285714285,0.005629951341134837
1410,19113,0,7,0.0,0.005629951341134837
2565,35913,0,7,0.0,0.005629951341134837
1792,22898,0,7,0.0,0.005629951341134837
112,1444,0,7,0.0,0.005629951341134837
3471,395437,0,7,0.0,0.005629951341134837
795,11827,1,7,0.14285714285714285,0.005629951341134837
106,1414,0,7,0.0,0.005629951341134837
782,11740,0,7,0.0,0.005629951341134837
3071,54578,0,7,0.0,0.005629951341134837
511,7276,1,7,0.14285714285714285,0.005629951341134837
3088,54804,0,7,0.0,0.005629951341134837
31,87,0,7,0.0,0.005629951341134837
1514,19956,0,7,0.0,0.005629951341134837
1517,19963,1,7,0.14285714285714285,0.005629951341134837
566,8008,0,7,0.0,0.005629951341134837
1654,21859,0,7,0.0,0.005629951341134837
326,4284,1,7,0.14285714285714285,0.005629951341134837
854,12175,2,7,0.2857142857142857,0.005629951341134837
1933,25930,0,7,0.0,0.005629951341134837
591,10279,0,7,0.0,0.005629951341134837
856,12179,0,7,0.0,0.005629951341134837
26,71,0,7,0.0,0.005629951341134837
1235,16942,1,7,0.14285714285714285,0.005629951341134837
3183,62825,2,7,0.2857142857142857,0.005629951341134837
1919,25830,0,7,0.0,0.005629951341134837
3497,395662,0,7,0.0,0.005629951341134837
415,6189,0,7,0.0,0.005629951341134837
1935,25934,0,7,0.0,0.005629951341134837
2493,33346,0,7,0.0,0.005629951341134837
2961,53352,0,7,0.0,0.005629951341134837
77,675,0,7,0.0,0.005629951341134837
1858,23410,0,7,0.0,0.005629951341134837
1259,17089,0,7,0.0,0.005629951341134837
32,88,0,6,0.0,0.004825672578115575
2263,30432,1,6,0.16666666666666666,0.004825672578115575
2722,40246,0,6,0.0,0.004825672578115575
147,1527,0,6,0.0,0.004825672578115575
757,11597,1,6,0.16666666666666666,0.004825672578115575
2788,40839,0,6,0.0,0.004825672578115575
2457,33003,1,6,0.16666666666666666,0.004825672578115575
2420,32703,0,6,0.0,0.004825672578115575
2581,36012,2,6,0.3333333333333333,0.004825672578115575
2703,40098,2,6,0.3333333333333333,0.004825672578115575
2582,36016,0,6,0.0,0.004825672578115575
3353,394001,2,6,0.3333333333333333,0.004825672578115575
24,59,0,6,0.0,0.004825672578115575
926,13649,0,6,0.0,0.004825672578115575
2784,40794,0,6,0.0,0.004825672578115575
2307,31791,1,6,0.16666666666666666,0.004825672578115575
2575,35985,0,6,0.0,0.004825672578115575
885,13337,0,6,0.0,0.004825672578115575
2483,33247,1,6,0.16666666666666666,0.004825672578115575
906,13485,0,6,0.0,0.004825672578115575
902,13451,0,6,0.0,0.004825672578115575
3329,393766,2,6,0.3333333333333333,0.004825672578115575
827,12013,0,6,0.0,0.004825672578115575
2692,40020,0,6,0.0,0.004825672578115575
3336,393844,2,6,0.3333333333333333,0.004825672578115575
2447,32889,0,6,0.0,0.004825672578115575
2736,40396,1,6,0.16666666666666666,0.004825672578115575
2765,40628,0,6,0.0,0.004825672578115575
2095,26975,0,6,0.0,0.004825672578115575
948,13778,0,6,0.0,0.004825672578115575
1372,18819,0,6,0.0,0.004825672578115575
1256,17055,0,6,0.0,0.004825672578115575
1861,23431,0,6,0.0,0.004825672578115575
1841,23260,0,6,0.0,0.004825672578115575
1819,23067,0,6,0.0,0.004825672578115575
1714,22320,0,6,0.0,0.004825672578115575
1310,17385,1,6,0.16666666666666666,0.004825672578115575
1334,18566,0,6,0.0,0.004825672578115575
1336,18596,0,6,0.0,0.004825672578115575
3028,54084,0,6,0.0,0.004825672578115575
1649,21830,1,6,0.16666666666666666,0.004825672578115575
1647,21821,0,6,0.0,0.004825672578115575
1363,18780,0,6,0.0,0.004825672578115575
98,1341,0,6,0.0,0.004825672578115575
1616,21637,0,6,0.0,0.004825672578115575
1374,18838,0,6,0.0,0.004825672578115575
1885,25605,0,6,0.0,0.004825672578115575
1379,18883,0,6,0.0,0.004825672578115575
1399,19024,0,6,0.0,0.004825672578115575
1587,20452,0,6,0.0,0.004825672578115575
3060,54393,0,6,0.0,0.004825672578115575
3064,54455,0,6,0.0,0.004825672578115575
3101,54936,0,6,0.0,0.004825672578115575
1471,19605,0,6,0.0,0.004825672578115575
1474,19628,0,6,0.0,0.004825672578115575
1541,20145,3,6,0.5,0.004825672578115575
1505,19899,4,6,0.6666666666666666,0.004825672578115575
1507,19916,0,6,0.0,0.004825672578115575
1508,19919,0,6,0.0,0.004825672578115575
1540,20141,0,6,0.0,0.004825672578115575
1513,19955,0,6,0.0,0.004825672578115575
3179,62802,0,6,0.0,0.004825672578115575
3181,62809,0,6,0.0,0.004825672578115575
54,243,1,6,0.16666666666666666,0.004825672578115575
135,1494,0,6,0.0,0.004825672578115575
2242,30264,2,6,0.3333333333333333,0.004825672578115575
973,13904,0,6,0.0,0.004825672578115575
2220,30041,2,6,0.3333333333333333,0.004825672578115575
992,14041,4,6,0.6666666666666666,0.004825672578115575
4,12,0,6,0.0,0.004825672578115575
2199,29914,2,6,0.3333333333333333,0.004825672578115575
2183,29804,1,6,0.16666666666666666,0.004825672578115575
2180,29781,0,6,0.0,0.004825672578115575
1011,14174,0,6,0.0,0.004825672578115575
1022,14241,0,6,0.0,0.004825672578115575
1027,14288,0,6,0.0,0.004825672578115575
2830,46261,0,6,0.0,0.004825672578115575
1029,14299,2,6,0.3333333333333333,0.004825672578115575
1052,14511,0,6,0.0,0.004825672578115575
2848,46342,0,6,0.0,0.004825672578115575
3186,62867,0,6,0.0,0.004825672578115575
1081,14773,0,6,0.0,0.004825672578115575
2859,46426,0,6,0.0,0.004825672578115575
2059,26810,0,6,0.0,0.004825672578115575
1120,15054,0,6,0.0,0.004825672578115575
129,1480,0,6,0.0,0.004825672578115575
3208,63089,0,6,0.0,0.004825672578115575
1172,16495,0,6,0.0,0.004825672578115575
126,1474,1,6,0.16666666666666666,0.004825672578115575
3204,63023,0,6,0.0,0.004825672578115575
1988,26271,0,6,0.0,0.004825672578115575
1186,16574,0,6,0.0,0.004825672578115575
2900,46792,1,6,0.16666666666666666,0.004825672578115575
2923,46937,0,6,0.0,0.004825672578115575
1224,16868,0,6,0.0,0.004825672578115575
744,11534,0,6,0.0,0.004825672578115575
2633,36375,1,6,0.16666666666666666,0.004825672578115575
236,3147,0,6,0.0,0.004825672578115575
213,2714,0,6,0.0,0.004825672578115575
294,3853,0,6,0.0,0.004825672578115575
518,7349,0,6,0.0,0.004825672578115575
507,7246,1,6,0.16666666666666666,0.004825672578115575
663,11094,0,6,0.0,0.004825672578115575
451,6510,0,6,0.0,0.004825672578115575
198,2552,0,6,0.0,0.004825672578115575
453,6527,0,6,0.0,0.004825672578115575
489,7078,0,6,0.0,0.004825672578115575
487,7065,0,6,0.0,0.004825672578115575
3512,395876,0,6,0.0,0.004825672578115575
358,4996,4,6,0.6666666666666666,0.004825672578115575
259,3481,0,6,0.0,0.004825672578115575
729,11452,0,6,0.0,0.004825672578115575
650,10993,0,6,0.0,0.004825672578115575
363,5050,1,6,0.16666666666666666,0.004825672578115575
666,11109,0,6,0.0,0.004825672578115575
647,10973,0,6,0.0,0.004825672578115575
323,4269,0,6,0.0,0.004825672578115575
724,11417,0,6,0.0,0.004825672578115575
548,7828,0,6,0.0,0.004825672578115575
685,11205,0,6,0.0,0.004825672578115575
604,10423,0,6,0.0,0.004825672578115575
411,6157,0,6,0.0,0.004825672578115575
320,4249,0,6,0.0,0.004825672578115575
722,11406,1,6,0.16666666666666666,0.004825672578115575
398,6041,0,6,0.0,0.004825672578115575
169,1767,1,6,0.16666666666666666,0.004825672578115575
3230,63267,0,5,0.0,0.004021393815096312
137,1500,0,5,0.0,0.004021393815096312
2104,27030,0,5,0.0,0.004021393815096312
1032,14328,0,5,0.0,0.004021393815096312
1124,15084,4,5,0.8,0.004021393815096312
3259,64225,0,5,0.0,0.004021393815096312
2849,46347,0,5,0.0,0.004021393815096312
617,10631,0,5,0.0,0.004021393815096312
1043,14382,0,5,0.0,0.004021393815096312
628,10821,0,5,0.0,0.004021393815096312
1979,26223,0,5,0.0,0.004021393815096312
1982,26244,1,5,0.2,0.004021393815096312
2085,26934,1,5,0.2,0.004021393815096312
2860,46437,2,5,0.4,0.004021393815096312
397,6039,0,5,0.0,0.004021393815096312
3421,394717,1,5,0.2,0.004021393815096312
2861,46449,1,5,0.2,0.004021393815096312
2867,46491,0,5,0.0,0.004021393815096312
2070,26851,1,5,0.2,0.004021393815096312
1438,19318,0,5,0.0,0.004021393815096312
2120,27268,0,5,0.0,0.004021393815096312
2126,27288,0,5,0.0,0.004021393815096312
2372,32281,0,5,0.0,0.004021393815096312
2739,40413,0,5,0.0,0.004021393815096312
2363,32220,0,5,0.0,0.004021393815096312
3304,393474,0,5,0.0,0.004021393815096312
2326,31950,0,5,0.0,0.004021393815096312
2767,40648,0,5,0.0,0.004021393815096312
2320,31898,0,5,0.0,0.004021393815096312
930,13684,0,5,0.0,0.004021393815096312
3405,394497,0,5,0.0,0.004021393815096312
51,217,0,5,0.0,0.004021393815096312
2269,30459,0,5,0.0,0.004021393815096312
2266,30444,0,5,0.0,0.004021393815096312
2265,30437,0,5,0.0,0.004021393815096312
325,4283,0,5,0.0,0.004021393815096312
957,13809,1,5,0.2,0.004021393815096312
2237,30220,1,5,0.2,0.004021393815096312
333,4390,0,5,0.0,0.004021393815096312
2215,30027,0,5,0.0,0.004021393815096312
2204,29946,0,5,0.0,0.004021393815096312
2190,29854,0,5,0.0,0.004021393815096312
2175,29753,0,5,0.0,0.004021393815096312
2169,29711,0,5,0.0,0.004021393815096312
1005,14131,0,5,0.0,0.004021393815096312
1008,14140,0,5,0.0,0.004021393815096312
356,4954,0,5,0.0,0.004021393815096312
2931,46986,0,5,0.0,0.004021393815096312
2142,27370,0,5,0.0,0.004021393815096312
1018,14230,0,5,0.0,0.004021393815096312
2834,46277,2,5,0.4,0.004021393815096312
1125,15085,0,5,0.0,0.004021393815096312
1904,25715,2,5,0.4,0.004021393815096312
131,1483,0,5,0.0,0.004021393815096312
1490,19751,0,5,0.0,0.004021393815096312
1661,21921,0,5,0.0,0.004021393815096312
479,7015,1,5,0.2,0.004021393815096312
1648,21823,2,5,0.4,0.004021393815096312
1289,17231,0,5,0.0,0.004021393815096312
3058,54373,0,5,0.0,0.004021393815096312
1573,20374,0,5,0.0,0.004021393815096312
3063,54434,1,5,0.2,0.004021393815096312
3157,62637,2,5,0.4,0.004021393815096312
521,7377,1,5,0.2,0.004021393815096312
3446,395073,0,5,0.0,0.004021393815096312
1332,18558,0,5,0.0,0.004021393815096312
1335,18577,0,5,0.0,0.004021393815096312
560,7941,0,5,0.0,0.004021393815096312
559,7939,0,5,0.0,0.004021393815096312
3095,54864,3,5,0.6,0.004021393815096312
3223,63242,0,5,0.0,0.004021393815096312
1460,19526,0,5,0.0,0.004021393815096312
3456,395209,0,5,0.0,0.004021393815096312
3140,60725,0,5,0.0,0.004021393815096312
9,20,0,5,0.0,0.004021393815096312
535,7764,0,5,0.0,0.004021393815096312
2634,36394,0,5,0.0,0.004021393815096312
1432,19256,0,5,0.0,0.004021393815096312
1371,18818,3,5,0.6,0.004021393815096312
1431,19254,0,5,0.0,0.004021393815096312
1424,19217,0,5,0.0,0.004021393815096312
1377,18859,0,5,0.0,0.004021393815096312
1422,19212,0,5,0.0,0.004021393815096312
1385,18902,0,5,0.0,0.004021393815096312
1398,19021,0,5,0.0,0.004021393815096312
95,1294,0,5,0.0,0.004021393815096312
1671,21981,0,5,0.0,0.004021393815096312
1672,21984,1,5,0.2,0.004021393815096312
1700,22180,1,5,0.2,0.004021393815096312
1912,25779,2,5,0.4,0.004021393815096312
609,10497,0,5,0.0,0.004021393815096312
1138,15191,0,5,0.0,0.004021393815096312
308,4150,0,5,0.0,0.004021393815096312
1142,15215,0,5,0.0,0.004021393815096312
1902,25710,0,5,0.0,0.004021393815096312
1899,25691,1,5,0.2,0.004021393815096312
2940,47095,0,5,0.0,0.004021393815096312
128,1479,1,5,0.2,0.004021393815096312
2954,53274,0,5,0.0,0.004021393815096312
1842,23265,0,5,0.0,0.004021393815096312
601,10384,0,5,0.0,0.004021393815096312
445,6459,1,5,0.2,0.004021393815096312
1191,16626,0,5,0.0,0.004021393815096312
1803,22958,0,5,0.0,0.004021393815096312
1801,22945,0,5,0.0,0.004021393815096312
2985,53610,0,5,0.0,0.004021393815096312
2992,53707,4,5,0.8,0.004021393815096312
1778,22788,0,5,0.0,0.004021393815096312
1765,22703,0,5,0.0,0.004021393815096312
1217,16832,1,5,0.2,0.004021393815096312
3487,395597,1,5,0.2,0.004021393815096312
3189,62887,0,5,0.0,0.004021393815096312
3005,53830,0,5,0.0,0.004021393815096312
1741,22487,3,5,0.6,0.004021393815096312
1722,22353,0,5,0.0,0.004021393815096312
1709,22260,0,5,0.0,0.004021393815096312
1702,22191,0,5,0.0,0.004021393815096312
1701,22186,0,5,0.0,0.004021393815096312
896,13415,0,5,0.0,0.004021393815096312
633,10849,0,5,0.0,0.004021393815096312
2469,33138,0,5,0.0,0.004021393815096312
2563,35908,0,5,0.0,0.004021393815096312
2631,36373,0,5,0.0,0.004021393815096312
2555,35847,0,5,0.0,0.004021393815096312
2622,36315,0,5,0.0,0.004021393815096312
277,3681,0,5,0.0,0.004021393815096312
2509,33509,0,5,0.0,0.004021393815096312
2724,40252,0,5,0.0,0.004021393815096312
2507,33491,0,5,0.0,0.004021393815096312
2680,36827,0,5,0.0,0.004021393815096312
160,1678,0,5,0.0,0.004021393815096312
3382,394334,0,5,0.0,0.004021393815096312
37,109,0,5,0.0,0.004021393815096312
163,1706,1,5,0.2,0.004021393815096312
2523,33606,1,5,0.2,0.004021393815096312
286,3743,0,5,0.0,0.004021393815096312
830,12025,0,5,0.0,0.004021393815096312
2485,33254,1,5,0.2,0.004021393815096312
2577,35988,0,5,0.0,0.004021393815096312
3553,396892,3,5,0.6,0.004021393815096312
2437,32809,1,5,0.2,0.004021393815096312
2579,36001,0,5,0.0,0.004021393815096312
3328,393759,0,5,0.0,0.004021393815096312
2708,40128,0,5,0.0,0.004021393815096312
25,62,0,5,0.0,0.004021393815096312
2459,33038,1,5,0.2,0.004021393815096312
745,11535,0,5,0.0,0.004021393815096312
278,3685,0,5,0.0,0.004021393815096312
2531,33657,0,5,0.0,0.004021393815096312
2388,32391,1,5,0.2,0.004021393815096312
2384,32360,0,5,0.0,0.004021393815096312
2525,33635,0,5,0.0,0.004021393815096312
692,11233,0,5,0.0,0.004021393815096312
2393,32440,0,5,0.0,0.004021393815096312
270,3599,0,5,0.0,0.004021393815096312
2975,53507,1,4,0.25,0.0032171150520770497
2658,36651,0,4,0.0,0.0032171150520770497
3048,54304,0,4,0.0,0.0032171150520770497
1088,14851,0,4,0.0,0.0032171150520770497
3053,54342,0,4,0.0,0.0032171150520770497
3507,395846,0,4,0.0,0.0032171150520770497
2019,26517,0,4,0.0,0.0032171150520770497
1611,21602,0,4,0.0,0.0032171150520770497
1295,17293,0,4,0.0,0.0032171150520770497
1583,20436,0,4,0.0,0.0032171150520770497
2032,26717,0,4,0.0,0.0032171150520770497
399,6042,0,4,0.0,0.0032171150520770497
1287,17228,0,4,0.0,0.0032171150520770497
2004,26421,0,4,0.0,0.0032171150520770497
1095,14881,0,4,0.0,0.0032171150520770497
400,6059,1,4,0.25,0.0032171150520770497
1078,14749,2,4,0.5,0.0032171150520770497
1613,21627,0,4,0.0,0.0032171150520770497
1614,21632,0,4,0.0,0.0032171150520770497
218,2824,0,4,0.0,0.0032171150520770497
217,2769,0,4,0.0,0.0032171150520770497
1283,17216,0,4,0.0,0.0032171150520770497
2571,35962,0,4,0.0,0.0032171150520770497
2909,46844,0,4,0.0,0.0032171150520770497
1280,17211,0,4,0.0,0.0032171150520770497
1211,16746,0,4,0.0,0.0032171150520770497
1576,20384,0,4,0.0,0.0032171150520770497
388,5760,0,4,0.0,0.0032171150520770497
120,1462,0,4,0.0,0.0032171150520770497
2655,36590,0,4,0.0,0.0032171150520770497
2083,26919,0,4,0.0,0.0032171150520770497
1546,20205,0,4,0.0,0.0032171150520770497
3153,62600,3,4,0.75,0.0032171150520770497
1548,20222,1,4,0.25,0.0032171150520770497
178,1965,0,4,0.0,0.0032171150520770497
565,8001,0,4,0.0,0.0032171150520770497
265,3571,0,4,0.0,0.0032171150520770497
3249,63414,0,4,0.0,0.0032171150520770497
2471,33152,0,4,0.0,0.0032171150520770497
1563,20303,0,4,0.0,0.0032171150520770497
1565,20308,0,4,0.0,0.0032171150520770497
2066,26844,0,4,0.0,0.0032171150520770497
1629,21708,0,4,0.0,0.0032171150520770497
2534,33670,0,4,0.0,0.0032171150520770497
134,1491,0,4,0.0,0.0032171150520770497
380,5707,0,4,0.0,0.0032171150520770497
632,10846,0,4,0.0,0.0032171150520770497
85,1201,0,4,0.0,0.0032171150520770497
233,3128,0,4,0.0,0.0032171150520770497
65,367,0,4,0.0,0.0032171150520770497
1776,22772,0,4,0.0,0.0032171150520770497
2048,26783,0,4,0.0,0.0032171150520770497
2046,26779,0,4,0.0,0.0032171150520770497
385,5739,0,4,0.0,0.0032171150520770497
2546,33743,1,4,0.25,0.0032171150520770497
1958,26068,0,4,0.0,0.0032171150520770497
3426,394753,0,4,0.0,0.0032171150520770497
1954,26034,0,4,0.0,0.0032171150520770497
1249,17025,0,4,0.0,0.0032171150520770497
473,6966,0,4,0.0,0.0032171150520770497
597,10357,0,4,0.0,0.0032171150520770497
3026,54060,0,4,0.0,0.0032171150520770497
3021,54004,3,4,0.75,0.0032171150520770497
1162,16394,2,4,0.5,0.0032171150520770497
431,6315,0,4,0.0,0.0032171150520770497
214,2726,0,4,0.0,0.0032171150520770497
436,6360,0,4,0.0,0.0032171150520770497
2513,33548,0,4,0.0,0.0032171150520770497
1250,17031,1,4,0.25,0.0032171150520770497
2959,53340,0,4,0.0,0.0032171150520770497
1170,16491,0,4,0.0,0.0032171150520770497
1247,17007,0,4,0.0,0.0032171150520770497
1880,23657,0,4,0.0,0.0032171150520770497
1174,16504,0,4,0.0,0.0032171150520770497
275,3671,0,4,0.0,0.0032171150520770497
807,11904,0,4,0.0,0.0032171150520770497
785,11766,2,4,0.5,0.0032171150520770497
1243,16988,0,4,0.0,0.0032171150520770497
2516,33563,1,4,0.25,0.0032171150520770497
2962,53355,0,4,0.0,0.0032171150520770497
211,2707,0,4,0.0,0.0032171150520770497
81,714,0,4,0.0,0.0032171150520770497
2971,53471,0,4,0.0,0.0032171150520770497
1190,16617,0,4,0.0,0.0032171150520770497
464,6620,0,4,0.0,0.0032171150520770497
1679,22054,0,4,0.0,0.0032171150520770497
1154,15313,4,4,1.0,0.0032171150520770497
1637,21777,0,4,0.0,0.0032171150520770497
2560,35891,0,4,0.0,0.0032171150520770497
2547,33748,0,4,0.0,0.0032171150520770497
1948,25984,0,4,0.0,0.0032171150520770497
202,2575,0,4,0.0,0.0032171150520770497
1644,21803,0,4,0.0,0.0032171150520770497
1785,22845,0,4,0.0,0.0032171150520770497
823,12005,0,4,0.0,0.0032171150520770497
2689,39970,0,4,0.0,0.0032171150520770497
11,26,0,4,0.0,0.0032171150520770497
3175,62759,0,4,0.0,0.0032171150520770497
423,6253,0,4,0.0,0.0032171150520770497
122,1464,0,4,0.0,0.0032171150520770497
27,72,0,4,0.0,0.0032171150520770497
3256,63483,0,4,0.0,0.0032171150520770497
3014,53956,0,4,0.0,0.0032171150520770497
1139,15196,0,4,0.0,0.0032171150520770497
2734,40390,0,4,0.0,0.0032171150520770497
1205,16713,1,4,0.25,0.0032171150520770497
3185,62853,0,4,0.0,0.0032171150520770497
1903,25712,0,4,0.0,0.0032171150520770497
1793,22909,0,4,0.0,0.0032171150520770497
3549,396461,0,4,0.0,0.0032171150520770497
799,11847,0,4,0.0,0.0032171150520770497
1199,16664,0,4,0.0,0.0032171150520770497
1896,25651,0,4,0.0,0.0032171150520770497
425,6263,0,4,0.0,0.0032171150520770497
3035,54174,0,4,0.0,0.0032171150520770497
292,3833,0,4,0.0,0.0032171150520770497
1140,15199,0,4,0.0,0.0032171150520770497
2800,40948,0,4,0.0,0.0032171150520770497
3531,396190,0,4,0.0,0.0032171150520770497
2636,36416,0,4,0.0,0.0032171150520770497
2727,40270,0,4,0.0,0.0032171150520770497
2625,36327,0,4,0.0,0.0032171150520770497
876,12989,0,4,0.0,0.0032171150520770497
941,13742,0,4,0.0,0.0032171150520770497
2786,40805,0,4,0.0,0.0032171150520770497
2274,30517,0,4,0.0,0.0032171150520770497
2787,40837,0,4,0.0,0.0032171150520770497
2725,40266,0,4,0.0,0.0032171150520770497
949,13781,0,4,0.0,0.0032171150520770497
2264,30436,0,4,0.0,0.0032171150520770497
2408,32554,0,4,0.0,0.0032171150520770497
871,12257,0,4,0.0,0.0032171150520770497
1447,19383,0,4,0.0,0.0032171150520770497
3145,62482,0,4,0.0,0.0032171150520770497
552,7850,0,4,0.0,0.0032171150520770497
1454,19480,0,4,0.0,0.0032171150520770497
2244,30290,0,4,0.0,0.0032171150520770497
699,11275,0,4,0.0,0.0032171150520770497
964,13853,1,4,0.25,0.0032171150520770497
667,11114,1,4,0.25,0.0032171150520770497
2614,36223,0,4,0.0,0.0032171150520770497
968,13876,0,4,0.0,0.0032171150520770497
2221,30051,0,4,0.0,0.0032171150520770497
735,11509,0,4,0.0,0.0032171150520770497
2209,29979,0,4,0.0,0.0032171150520770497
1476,19641,3,4,0.75,0.0032171150520770497
56,270,0,4,0.0,0.0032171150520770497
319,4246,0,4,0.0,0.0032171150520770497
29,77,0,4,0.0,0.0032171150520770497
748,11548,1,4,0.25,0.0032171150520770497
2296,30688,0,4,0.0,0.0032171150520770497
2735,40391,1,4,0.25,0.0032171150520770497
889,13356,0,4,0.0,0.0032171150520770497
2737,40405,0,4,0.0,0.0032171150520770497
3399,394472,0,4,0.0,0.0032171150520770497
2732,40328,0,4,0.0,0.0032171150520770497
1389,18961,0,4,0.0,0.0032171150520770497
898,13428,0,4,0.0,0.0032171150520770497
2738,40410,0,4,0.0,0.0032171150520770497
2361,32212,0,4,0.0,0.0032171150520770497
2359,32204,2,4,0.5,0.0032171150520770497
2744,40466,0,4,0.0,0.0032171150520770497
743,11530,0,4,0.0,0.0032171150520770497
2745,40468,0,4,0.0,0.0032171150520770497
541,7792,0,4,0.0,0.0032171150520770497
2342,32073,0,4,0.0,0.0032171150520770497
2755,40549,0,4,0.0,0.0032171150520770497
2756,40553,0,4,0.0,0.0032171150520770497
913,13555,0,4,0.0,0.0032171150520770497
739,11520,0,4,0.0,0.0032171150520770497
313,4190,0,4,0.0,0.0032171150520770497
1384,18897,0,4,0.0,0.0032171150520770497
2325,31939,0,4,0.0,0.0032171150520770497
1418,19179,0,4,0.0,0.0032171150520770497
113,1449,0,4,0.0,0.0032171150520770497
2317,31877,0,4,0.0,0.0032171150520770497
679,11183,0,4,0.0,0.0032171150520770497
2300,30712,0,4,0.0,0.0032171150520770497
3448,395111,0,4,0.0,0.0032171150520770497
1222,16860,0,4,0.0,0.0032171150520770497
2187,29842,0,4,0.0,0.0032171150520770497
2425,32732,0,4,0.0,0.0032171150520770497
249,3424,0,4,0.0,0.0032171150520770497
2650,36524,0,4,0.0,0.0032171150520770497
1002,14103,0,4,0.0,0.0032171150520770497
2161,27600,1,4,0.25,0.0032171150520770497
353,4927,0,4,0.0,0.0032171150520770497
2156,27553,0,4,0.0,0.0032171150520770497
2433,32798,0,4,0.0,0.0032171150520770497
3084,54755,0,4,0.0,0.0032171150520770497
858,12187,0,4,0.0,0.0032171150520770497
197,2532,0,4,0.0,0.0032171150520770497
2832,46274,0,4,0.0,0.0032171150520770497
362,5049,0,4,0.0,0.0032171150520770497
1511,19939,0,4,0.0,0.0032171150520770497
2444,32880,1,4,0.25,0.0032171150520770497
1019,14235,0,4,0.0,0.0032171150520770497
3150,62523,0,4,0.0,0.0032171150520770497
3367,394141,3,4,0.75,0.0032171150520770497
2709,40148,0,4,0.0,0.0032171150520770497
250,3446,0,4,0.0,0.0032171150520770497
520,7359,1,4,0.25,0.0032171150520770497
642,10947,0,4,0.0,0.0032171150520770497
1515,19957,0,4,0.0,0.0032171150520770497
293,3851,0,4,0.0,0.0032171150520770497
2112,27221,0,4,0.0,0.0032171150520770497
519,7352,1,4,0.25,0.0032171150520770497
2845,46334,0,4,0.0,0.0032171150520770497
2460,33039,0,4,0.0,0.0032171150520770497
3331,393786,0,4,0.0,0.0032171150520770497
1319,18450,1,4,0.25,0.0032171150520770497
2172,29736,1,4,0.25,0.0032171150520770497
3521,396052,1,4,0.25,0.0032171150520770497
2821,46188,0,4,0.0,0.0032171150520770497
177,1932,0,4,0.0,0.0032171150520770497
2184,29831,0,4,0.0,0.0032171150520770497
1465,19564,0,3,0.0,0.0024128362890577875
1562,20300,0,3,0.0,0.0024128362890577875
3459,395226,0,3,0.0,0.0024128362890577875
1400,19045,0,3,0.0,0.0024128362890577875
2574,35981,0,3,0.0,0.0024128362890577875
1473,19627,2,3,0.6666666666666666,0.0024128362890577875
251,3450,0,3,0.0,0.0024128362890577875
3100,54928,0,3,0.0,0.0024128362890577875
3126,55209,0,3,0.0,0.0024128362890577875
2639,36441,0,3,0.0,0.0024128362890577875
3125,55194,1,3,0.3333333333333333,0.0024128362890577875
1417,19170,2,3,0.6666666666666666,0.0024128362890577875
466,6629,0,3,0.0,0.0024128362890577875
253,3455,0,3,0.0,0.0024128362890577875
1571,20355,0,3,0.0,0.0024128362890577875
35,103,0,3,0.0,0.0024128362890577875
1707,22245,0,3,0.0,0.0024128362890577875
3480,395527,1,3,0.3333333333333333,0.0024128362890577875
1730,22408,0,3,0.0,0.0024128362890577875
101,1351,0,3,0.0,0.0024128362890577875
3082,54731,0,3,0.0,0.0024128362890577875
1752,22598,0,3,0.0,0.0024128362890577875
