,,conversion,click,cvr,click percentage of total data
355,"law,,,government,public,safety,crime,,,justice",13,15,0.8666666666666667,0.012064181445288936
386,"recreation,outdoors,hunting",0,15,0.0,0.012064181445288936
121,"business,investing,real,estate",0,15,0.0,0.012064181445288936
126,"business,major,companies",0,15,0.0,0.012064181445288936
474,"travel,cruises,,,charters",0,14,0.0,0.011259902682269674
328,"home,personal,finance,money,management",1,14,0.07142857142857142,0.011259902682269674
423,"shopping,apparel,women,s,clothing",0,14,0.0,0.011259902682269674
292,"home,,,garden,bed,,,bath,bedroom,mattresses",0,14,0.0,0.011259902682269674
136,"business,real,estate,residential",0,14,0.0,0.011259902682269674
198,"food,,,drink,cooking,,,recipes,desserts",0,14,0.0,0.011259902682269674
465,"sports,sporting,goods,american,football,equipment",0,14,0.0,0.011259902682269674
258,"health,medicine,surgery",0,13,0.0,0.010455623919250413
245,"health,health,conditions,respiratory,conditions",0,13,0.0,0.010455623919250413
100,"business,financial,services,cooperatives",0,13,0.0,0.010455623919250413
335,"internet,,,telecom,mobile,,,wireless,mobile,,,wireless,accessories,bluetooth,accessories",0,13,0.0,0.010455623919250413
215,"food,,,drink,restaurants,pizzerias",0,13,0.0,0.010455623919250413
141,"computers,,,electronics,computer,hardware,computer,drives,,,storage,data,backup,,,recovery",0,13,0.0,0.010455623919250413
341,"internet,,,telecom,service,providers,phone,service,providers,calling,cards",1,12,0.08333333333333333,0.00965134515623115
149,"computers,internet,internet,marketing",0,12,0.0,0.00965134515623115
402,"science,biology,paleontology",0,12,0.0,0.00965134515623115
40,"autos,,,vehicles,vehicle,brands,kia",1,11,0.09090909090909091,0.008847066393211887
90,"business,education,and,training,real,estate",0,11,0.0,0.008847066393211887
264,"health,nutrition,special,,,restricted,diets",0,11,0.0,0.008847066393211887
299,"home,,,garden,home,improvement,doors,,,windows",0,11,0.0,0.008847066393211887
249,"health,medical,facilities,,,services,doctors,,offices",0,11,0.0,0.008847066393211887
327,"home,personal,finance,loans",0,11,0.0,0.008847066393211887
243,"health,health,conditions,pain,management",0,11,0.0,0.008847066393211887
289,"home,,,garden",0,11,0.0,0.008847066393211887
81,"business,,,industrial,transportation,,,logistics,packaging",0,11,0.0,0.008847066393211887
109,"business,healthcare,employment",0,11,0.0,0.008847066393211887
362,"people,,,society,ethnic,,,identity,groups,asians,,,diaspora",0,10,0.0,0.008042787630192625
429,"shopping,consumer,resources,product,reviews,,,price,comparisons,price,comparisons",0,10,0.0,0.008042787630192625
278,"health,senior,health,assisted,living",0,10,0.0,0.008042787630192625
417,"shopping,apparel,clothing,accessories,watches",0,10,0.0,0.008042787630192625
381,"real,estate,commercial,,,investment,real,estate",0,10,0.0,0.008042787630192625
261,"health,mental,health,depression",0,10,0.0,0.008042787630192625
117,"business,investing",0,10,0.0,0.008042787630192625
7,"arts,,,entertainment,tv,,,video",0,9,0.0,0.007238508867173362
260,"health,mental,health,anxiety,,,stress",0,9,0.0,0.007238508867173362
99,"business,financial,services,college,financing",0,9,0.0,0.007238508867173362
393,"reference,education,colleges,and,universities,financial,aid,scholarships",2,9,0.2222222222222222,0.007238508867173362
403,"science,earth,sciences,atmospheric,sciences,meteorology",0,9,0.0,0.007238508867173362
311,"home,,,garden,pest,control",0,9,0.0,0.007238508867173362
70,"business,,,industrial,advertising,,,marketing,marketing",0,9,0.0,0.007238508867173362
463,"sports,running",0,8,0.0,0.006434230104154099
66,"beauty,,,fitness,fitness,gyms,,,health,clubs",0,8,0.0,0.006434230104154099
22,"autos,,,vehicles,hybrid,,,alternative,vehicles,electric,,,plug,in,vehicles",0,8,0.0,0.006434230104154099
223,"health,alternative,,,natural,medicine,cleansing,,,detoxification",0,8,0.0,0.006434230104154099
60,"beauty,,,fitness,face,,,body,care,perfumes,,,fragrances",0,8,0.0,0.006434230104154099
437,"shopping,health,health,insurance",0,8,0.0,0.006434230104154099
116,"business,human,resources,employee,relations",0,8,0.0,0.006434230104154099
273,"health,professions,nursing,assistant",2,8,0.25,0.006434230104154099
298,"home,,,garden,home,improvement",0,8,0.0,0.006434230104154099
340,"internet,,,telecom,service,providers,phone,service,providers",0,8,0.0,0.006434230104154099
336,"internet,,,telecom,mobile,,,wireless,mobile,phones",0,8,0.0,0.006434230104154099
307,"home,,,garden,kitchen,,,dining,major,kitchen,appliances",0,7,0.0,0.005629951341134837
303,"home,,,garden,homemaking,,,interior,decor",0,7,0.0,0.005629951341134837
301,"home,,,garden,home,improvement,house,painting,,,finishing",0,7,0.0,0.005629951341134837
157,"computers,software,internet,website,promotion",0,7,0.0,0.005629951341134837
291,"home,,,garden,bed,,,bath,bedroom,bedding,,,bed,linens",0,7,0.0,0.005629951341134837
211,"food,,,drink,restaurants",0,7,0.0,0.005629951341134837
72,"business,,,industrial,business,education",0,7,0.0,0.005629951341134837
167,"finance,credit,,,lending,debt,management",0,7,0.0,0.005629951341134837
290,"home,,,garden,bed,,,bath,bathroom",0,7,0.0,0.005629951341134837
375,"pets,,,animals",0,7,0.0,0.005629951341134837
107,"business,financial,services,merchant,services",1,7,0.14285714285714285,0.005629951341134837
43,"autos,,,vehicles,vehicle,brands,pontiac",0,7,0.0,0.005629951341134837
154,"computers,multimedia,music,and,audio",0,6,0.0,0.004825672578115575
268,"health,oral,,,dental,care",0,6,0.0,0.004825672578115575
304,"home,,,garden,hvac,,,climate,control",0,6,0.0,0.004825672578115575
185,"finance,investing,funds",0,6,0.0,0.004825672578115575
196,"food,,,drink,cooking,,,recipes,cuisines,latin,american,cuisine,mexican,cuisine",0,6,0.0,0.004825672578115575
148,"computers,internet,access,providers",0,6,0.0,0.004825672578115575
29,"autos,,,vehicles,vehicle,brands,acura",0,6,0.0,0.004825672578115575
297,"home,,,garden,home,furnishings",0,6,0.0,0.004825672578115575
83,"business,accounting,firms,accountants",0,6,0.0,0.004825672578115575
160,finance,0,6,0.0,0.004825672578115575
440,"shopping,mass,merchants,,,department,stores",0,6,0.0,0.004825672578115575
202,"food,,,drink,food,,,grocery,delivery",0,6,0.0,0.004825672578115575
53,"autos,,,vehicles,vehicle,parts,,,accessories,vehicle,wheels,,,tires",0,6,0.0,0.004825672578115575
79,"business,,,industrial,small,business,home,office",0,6,0.0,0.004825672578115575
92,"business,employment",0,6,0.0,0.004825672578115575
1,"arts,,,entertainment,entertainment,industry,film,,,tv,industry,film,,,tv,awards",0,5,0.0,0.004021393815096312
354,"law,,,government,military,veterans",0,5,0.0,0.004021393815096312
276,"health,resources,professional",0,5,0.0,0.004021393815096312
31,"autos,,,vehicles,vehicle,brands,buick",0,5,0.0,0.004021393815096312
263,"health,nutrition",0,5,0.0,0.004021393815096312
15,"autos,,,vehicles,bicycles,,,accessories",0,5,0.0,0.004021393815096312
288,"hobbies,,,leisure,special,occasions,weddings",0,5,0.0,0.004021393815096312
6,"arts,,,entertainment,music,,,audio,cd,,,audio,shopping",0,5,0.0,0.004021393815096312
2,"arts,,,entertainment,entertainment,industry,recording,industry",0,5,0.0,0.004021393815096312
312,"home,apartment,living,apartment,locators",0,5,0.0,0.004021393815096312
237,"health,health,conditions,ear,nose,,,throat",0,5,0.0,0.004021393815096312
480,"travel,travel,guides,,,travelogues",0,5,0.0,0.004021393815096312
180,"finance,insurance,vehicle,insurance,auto,insurance",0,5,0.0,0.004021393815096312
389,"recreation,travel,lodging",0,5,0.0,0.004021393815096312
376,"pets,,,animals,animal,products,,,services,pet,food,,,supplies",0,5,0.0,0.004021393815096312
105,"business,financial,services,insurance,agents,and,marketers",0,5,0.0,0.004021393815096312
63,"beauty,,,fitness,fashion,,,style",0,5,0.0,0.004021393815096312
414,"shopping,apparel,children,s,clothing",0,5,0.0,0.004021393815096312
156,"computers,security,authentication",0,5,0.0,0.004021393815096312
199,"food,,,drink,cooking,,,recipes,salads",0,5,0.0,0.004021393815096312
134,"business,real,estate,mortgages",0,5,0.0,0.004021393815096312
397,"reference,general,reference,educational,resources",0,5,0.0,0.004021393815096312
438,"shopping,holidays,christmas",0,5,0.0,0.004021393815096312
305,"home,,,garden,kitchen,,,dining",0,4,0.0,0.0032171150520770497
326,"home,personal,finance,insurance,long,term,care",0,4,0.0,0.0032171150520770497
103,"business,financial,services,holding,companies",0,4,0.0,0.0032171150520770497
401,"science,astronomy",0,4,0.0,0.0032171150520770497
207,"food,,,drink,food,meat,,,seafood",0,4,0.0,0.0032171150520770497
208,"food,,,drink,food,meat,,,seafood,beef",0,4,0.0,0.0032171150520770497
427,"shopping,consumer,electronics,communications",0,4,0.0,0.0032171150520770497
71,"business,,,industrial,agriculture,,,forestry,crops,,,seed",0,4,0.0,0.0032171150520770497
468,"sports,team,sports,basketball",0,4,0.0,0.0032171150520770497
192,"food,,,drink",0,4,0.0,0.0032171150520770497
469,"sports,team,sports,hockey",0,4,0.0,0.0032171150520770497
384,"recreation,autos",1,4,0.25,0.0032171150520770497
329,"home,personal,finance,money,management,loans,automobile",0,4,0.0,0.0032171150520770497
153,"computers,multimedia,digital,video",0,4,0.0,0.0032171150520770497
251,"health,medical,facilities,,,services,medical,procedures,medical,tests,,,exams",0,4,0.0,0.0032171150520770497
279,"health,senior,health,long,term,care,insurance",0,3,0.0,0.0024128362890577875
338,"internet,,,telecom,service,providers,cable,,,satellite,providers",0,3,0.0,0.0024128362890577875
339,"internet,,,telecom,service,providers,isps",0,3,0.0,0.0024128362890577875
420,"shopping,apparel,men,s,clothing",0,3,0.0,0.0024128362890577875
449,"society,education",0,3,0.0,0.0024128362890577875
102,"business,financial,services,financial,planning",0,3,0.0,0.0024128362890577875
418,"shopping,apparel,footwear,boots",0,3,0.0,0.0024128362890577875
416,"shopping,apparel,clothing,accessories,handbags,,,purses",0,3,0.0,0.0024128362890577875
120,"business,investing,news,and,media",0,3,0.0,0.0024128362890577875
412,"shopping,apparel,apparel,services",0,3,0.0,0.0024128362890577875
404,"science,ecology,,,environment,climate,change,,,global,warming",0,3,0.0,0.0024128362890577875
306,"home,,,garden,kitchen,,,dining,cookware,,,diningware",0,3,0.0,0.0024128362890577875
115,"business,human,resources,compensation,and,benefits",0,3,0.0,0.0024128362890577875
97,"business,financial,services,banking,services,credit,cards,issuers",0,3,0.0,0.0024128362890577875
30,"autos,,,vehicles,vehicle,brands,audi",0,3,0.0,0.0024128362890577875
349,"jobs,,,education,jobs,resumes,,,portfolios",0,3,0.0,0.0024128362890577875
238,"health,health,conditions,endocrine,conditions",0,3,0.0,0.0024128362890577875
230,"health,fitness,personal,training",0,3,0.0,0.0024128362890577875
242,"health,health,conditions,neurological,disorders",0,3,0.0,0.0024128362890577875
35,"autos,,,vehicles,vehicle,brands,dodge",0,3,0.0,0.0024128362890577875
133,"business,real,estate,marketing,and,advertising",0,3,0.0,0.0024128362890577875
222,"health,alternative",0,3,0.0,0.0024128362890577875
219,health,0,3,0.0,0.0024128362890577875
254,"health,medical,literature,,,resources",0,3,0.0,0.0024128362890577875
132,"business,real,estate,commercial",0,3,0.0,0.0024128362890577875
93,"business,energy,utilities",0,3,0.0,0.0024128362890577875
187,"finance,investing,funds,hedge,funds",0,3,0.0,0.0024128362890577875
271,"health,pharmacy,drugs,,,medications",0,3,0.0,0.0024128362890577875
17,"autos,,,vehicles,boats,,,watercraft",0,3,0.0,0.0024128362890577875
347,"jobs,,,education,jobs",0,2,0.0,0.0016085575260385248
391,"reference,dictionaries,world,languages",0,2,0.0,0.0016085575260385248
319,"home,homemaking",0,2,0.0,0.0016085575260385248
321,"home,homeowners",0,2,0.0,0.0016085575260385248
442,"shopping,pets,supplies",0,2,0.0,0.0016085575260385248
