,,conversion,click,cvr,click percentage of total data
2116,8POZWL32J,2,103,0.019417475728155338,0.08284071259098404
1884,8POU6YCHO,0,103,0.0,0.08284071259098404
4,1PO8G3V7O,5,99,0.050505050505050504,0.07962359753890698
1660,8POP4ZQ90,1,98,0.01020408163265306,0.07881931877588771
1052,8POB60651,0,97,0.0,0.07801504001286846
1985,8POWE183R,0,97,0.0,0.07801504001286846
375,8PO3LO4GM,0,97,0.0,0.07801504001286846
437,8PO46R96Z,1,97,0.010309278350515464,0.07801504001286846
481,8PO4N6282,16,97,0.16494845360824742,0.07801504001286846
1199,8POE9Y2PO,37,96,0.3854166666666667,0.0772107612498492
2015,8POXHU4C5,46,96,0.4791666666666667,0.0772107612498492
1808,8POSZEKBX,0,96,0.0,0.0772107612498492
576,8PO5CXHTH,0,94,0.0,0.07560220372381067
1236,8POFA7NKF,14,94,0.14893617021276595,0.07560220372381067
680,8PO6B9T5O,3,94,0.031914893617021274,0.07560220372381067
675,8PO692TQC,1,93,0.010752688172043012,0.0747979249607914
1567,8PON27JI6,0,93,0.0,0.0747979249607914
1412,8POJA7EMK,1,92,0.010869565217391304,0.07399364619777214
1261,8POG37Y4M,3,92,0.03260869565217391,0.07399364619777214
1918,8POUXX5F1,0,91,0.0,0.07318936743475288
2142,9PO57C0BE,0,91,0.0,0.07318936743475288
1464,8POKABD26,1,89,0.011235955056179775,0.07158080990871436
1653,8POP174SF,12,89,0.1348314606741573,0.07158080990871436
1720,8POQJUECG,0,89,0.0,0.07158080990871436
538,8PO5573C2,3,89,0.033707865168539325,0.07158080990871436
470,8PO4I58W6,46,88,0.5227272727272727,0.0707765311456951
2068,8POYI0K4M,6,88,0.06818181818181818,0.0707765311456951
1641,8POOQNG1J,1,87,0.011494252873563218,0.06997225238267583
1098,8POC6L8GY,0,86,0.0,0.06916797361965657
1183,8POE3UQ17,0,85,0.0,0.0683636948566373
82,8PO1920JI,2,84,0.023809523809523808,0.06755941609361804
1835,8POTA7TZ7,0,84,0.0,0.06755941609361804
1331,8POHKWG99,37,83,0.4457831325301205,0.06675513733059879
1659,8POP3XCIH,0,83,0.0,0.06675513733059879
1138,8POCY80T0,2,82,0.024390243902439025,0.06595085856757953
1587,8PONKGG8W,2,82,0.024390243902439025,0.06595085856757953
1804,8POSX26B4,1,82,0.012195121951219513,0.06595085856757953
933,8PO8K1PA0,44,82,0.5365853658536586,0.06595085856757953
250,8PO2LV456,2,82,0.024390243902439025,0.06595085856757953
133,8PO1Q5R82,1,82,0.012195121951219513,0.06595085856757953
1136,8POCX83KU,0,82,0.0,0.06595085856757953
1230,8POF7K3WI,1,82,0.012195121951219513,0.06595085856757953
516,8PO5268EV,0,81,0.0,0.06514657980456026
1869,8POU16G0F,1,81,0.012345679012345678,0.06514657980456026
938,8PO8M0FT6,2,80,0.025,0.064342301041541
1240,8POFE200F,1,80,0.0125,0.064342301041541
533,8PO542318,0,77,0.0,0.06192946475248321
295,8PO3261N1,0,77,0.0,0.06192946475248321
692,8PO6FH5Q6,1,77,0.012987012987012988,0.06192946475248321
416,8PO430IN3,0,76,0.0,0.06112518598946395
1304,8POGW87M2,1,76,0.013157894736842105,0.06112518598946395
1506,8POL9233G,5,76,0.06578947368421052,0.06112518598946395
1903,8POUG3WWY,17,76,0.2236842105263158,0.06112518598946395
1369,8POIEC9YY,0,74,0.0,0.059516628463425425
942,8PO8MYF87,1,74,0.013513513513513514,0.059516628463425425
2033,8POXT72UT,0,73,0.0,0.05871234970040617
1774,8POS48382,0,73,0.0,0.05871234970040617
1502,8POL6R64Z,0,72,0.0,0.057908070937386896
2174,9POLJ473T,0,72,0.0,0.057908070937386896
1652,8POOXHNS8,1,72,0.013888888888888888,0.057908070937386896
1325,8POHECCV7,2,71,0.028169014084507043,0.05710379217436763
296,8PO32BYI7,0,69,0.0,0.05549523464832911
1936,8POV7IUCW,0,69,0.0,0.05549523464832911
2079,8POYQXO6K,1,68,0.014705882352941176,0.05469095588530985
843,8PO7V4H85,1,66,0.015151515151515152,0.05308239835927133
836,8PO7RX6W0,0,66,0.0,0.05308239835927133
2149,9PO79P75E,0,66,0.0,0.05308239835927133
2160,9POEMY5TI,0,65,0.0,0.05227811959625206
267,8PO2SOI75,0,65,0.0,0.05227811959625206
1924,8POV1Q8CT,0,65,0.0,0.05227811959625206
1639,8POOQ617L,4,64,0.0625,0.051473840833232795
1043,8POB11E7B,0,64,0.0,0.051473840833232795
433,8PO463953,4,64,0.0625,0.051473840833232795
465,8PO4H2TW5,1,64,0.015625,0.051473840833232795
383,8PO3Q25L2,0,63,0.0,0.05066956207021354
1250,8POFX5R3A,10,63,0.15873015873015872,0.05066956207021354
177,8PO22OQ67,0,63,0.0,0.05066956207021354
2105,8POZI1162,1,63,0.015873015873015872,0.05066956207021354
287,8PO30B519,4,63,0.06349206349206349,0.05066956207021354
1064,8POBB08WF,2,62,0.03225806451612903,0.04986528330719427
2090,8POZ2HXN2,11,61,0.18032786885245902,0.049061004544175016
1170,8PODT522X,13,61,0.21311475409836064,0.049061004544175016
1718,8POQIZ8SU,0,61,0.0,0.049061004544175016
72,8PO16SF0I,9,61,0.14754098360655737,0.049061004544175016
2077,8POYQ1T01,0,61,0.0,0.049061004544175016
255,8PO2O1L7U,0,61,0.0,0.049061004544175016
2006,8POX2GVC6,0,61,0.0,0.049061004544175016
40,7POT7Z2QR,0,60,0.0,0.048256725781155745
1142,8POD2108V,0,60,0.0,0.048256725781155745
167,8PO21E4MR,0,60,0.0,0.048256725781155745
217,8PO296G41,4,59,0.06779661016949153,0.04745244701813649
1840,8POTE87VI,3,58,0.05172413793103448,0.04664816825511722
303,8PO33O8O1,0,58,0.0,0.04664816825511722
597,8PO5O7JP8,0,58,0.0,0.04664816825511722
1721,8POQKP6XT,1,58,0.017241379310344827,0.04664816825511722
1917,8POUX27C1,33,57,0.5789473684210527,0.045843889492097965
682,8PO6C367I,0,57,0.0,0.045843889492097965
527,8PO53037C,4,56,0.07142857142857142,0.045039610729078694
571,8PO5B2AB6,0,56,0.0,0.045039610729078694
301,8PO334YF8,2,56,0.03571428571428571,0.045039610729078694
1134,8POCW416P,0,55,0.0,0.04423533196605944
396,8PO3XH2HP,0,55,0.0,0.04423533196605944
2178,9PON8O619,0,54,0.0,0.04343105320304018
1011,8PO9PQ1Y6,1,54,0.018518518518518517,0.04343105320304018
893,8PO86T0L2,2,54,0.037037037037037035,0.04343105320304018
789,8PO788184,0,54,0.0,0.04343105320304018
512,8PO515N3Y,1,53,0.018867924528301886,0.04262677444002091
780,8PO77J6C2,7,53,0.1320754716981132,0.04262677444002091
720,8PO6P3F7D,28,52,0.5384615384615384,0.04182249567700165
1515,8POLN4X32,1,52,0.019230769230769232,0.04182249567700165
2156,9PO9Q34C7,0,52,0.0,0.04182249567700165
1205,8POELB71K,6,51,0.11764705882352941,0.041018216913982386
1147,8POD51681,0,51,0.0,0.041018216913982386
1423,8POJL2S87,0,50,0.0,0.04021393815096312
299,8PO33374T,2,49,0.04081632653061224,0.03940965938794386
1185,8POE595UV,0,47,0.0,0.037801101861905335
2024,8POXKR578,0,47,0.0,0.037801101861905335
813,8PO7HP20I,0,47,0.0,0.037801101861905335
164,8PO2171Y4,0,47,0.0,0.037801101861905335
2145,9PO6DRKF1,0,47,0.0,0.037801101861905335
1724,8POQV8BXV,6,46,0.13043478260869565,0.03699682309888607
2154,9PO97ZI5C,0,46,0.0,0.03699682309888607
2082,8POYU4YNT,2,46,0.043478260869565216,0.03699682309888607
277,8PO2VL3SU,1,46,0.021739130434782608,0.03699682309888607
1442,8POK1172L,0,45,0.0,0.036192544335866814
1450,8POK4M3Z8,0,45,0.0,0.036192544335866814
478,8PO4LII7A,1,45,0.022222222222222223,0.036192544335866814
1671,8POPC5U7Z,0,45,0.0,0.036192544335866814
702,8PO6J901U,0,45,0.0,0.036192544335866814
209,8PO27R1CA,0,44,0.0,0.03538826557284755
903,8PO88VA7X,0,44,0.0,0.03538826557284755
832,8PO7R3066,0,44,0.0,0.03538826557284755
782,8PO77Y95V,3,44,0.06818181818181818,0.03538826557284755
1651,8POOX5WP7,1,44,0.022727272727272728,0.03538826557284755
1087,8POBY5KYM,17,43,0.3953488372093023,0.034583986809828285
1954,8POVWE2T0,1,43,0.023255813953488372,0.034583986809828285
290,8PO31457Q,2,43,0.046511627906976744,0.034583986809828285
1177,8POE1230A,0,43,0.0,0.034583986809828285
1972,8POW6W85F,2,42,0.047619047619047616,0.03377970804680902
1940,8POVCWGEU,3,42,0.07142857142857142,0.03377970804680902
1658,8POP3T5Y0,3,42,0.07142857142857142,0.03377970804680902
436,8PO46QD9A,19,42,0.4523809523809524,0.03377970804680902
192,8PO25O6BE,3,42,0.07142857142857142,0.03377970804680902
1816,8POT23JVP,0,42,0.0,0.03377970804680902
1920,8POV01086,8,42,0.19047619047619047,0.03377970804680902
553,8PO576EJX,1,42,0.023809523809523808,0.03377970804680902
649,8PO648793,0,42,0.0,0.03377970804680902
93,8PO1A34U1,2,42,0.047619047619047616,0.03377970804680902
1518,8POLRCG6R,2,41,0.04878048780487805,0.03297542928378976
1717,8POQIOH6K,0,41,0.0,0.03297542928378976
530,8PO537FH2,1,41,0.024390243902439025,0.03297542928378976
374,8PO3LLE41,3,40,0.075,0.0321711505207705
1670,8POP9W4XG,4,40,0.1,0.0321711505207705
568,8PO5962UI,4,40,0.1,0.0321711505207705
1866,8POTYM166,0,40,0.0,0.0321711505207705
12,2PO8881RW,0,40,0.0,0.0321711505207705
1414,8POJES778,1,40,0.025,0.0321711505207705
2187,9POT6L061,0,40,0.0,0.0321711505207705
1326,8POHF888Q,0,40,0.0,0.0321711505207705
275,8PO2UY4Q5,0,40,0.0,0.0321711505207705
28,7PO36528U,0,39,0.0,0.031366871757751234
1222,8POF38B55,0,39,0.0,0.031366871757751234
1898,8POUBV8V2,0,39,0.0,0.031366871757751234
446,8PO496II5,0,38,0.0,0.030562592994731973
1256,8POG14633,1,38,0.02631578947368421,0.030562592994731973
1407,8POJ76US7,0,38,0.0,0.030562592994731973
197,8PO26D3X7,0,38,0.0,0.030562592994731973
279,8PO2W454B,0,38,0.0,0.030562592994731973
1220,8POF26O8T,2,38,0.05263157894736842,0.030562592994731973
1359,8POI835U3,0,37,0.0,0.029758314231712713
968,8PO91X218,0,37,0.0,0.029758314231712713
202,8PO27523M,2,37,0.05405405405405406,0.029758314231712713
115,8PO1IAH5B,2,37,0.05405405405405406,0.029758314231712713
344,8PO39X4U0,0,37,0.0,0.029758314231712713
511,8PO51258Y,12,36,0.3333333333333333,0.028954035468693448
122,8PO1L66A6,0,36,0.0,0.028954035468693448
345,8PO3A2E38,0,36,0.0,0.028954035468693448
2186,9POT62895,0,36,0.0,0.028954035468693448
284,8PO2XL4OE,0,36,0.0,0.028954035468693448
387,8PO3QNNW9,0,35,0.0,0.028149756705674187
309,8PO351291,0,35,0.0,0.028149756705674187
1485,8POKWIO2O,13,35,0.37142857142857144,0.028149756705674187
1976,8POW7Y251,0,35,0.0,0.028149756705674187
1629,8POOGRFMW,15,34,0.4411764705882353,0.027345477942654926
819,8PO7JRLR4,0,34,0.0,0.027345477942654926
1286,8POGCB18Q,1,34,0.029411764705882353,0.027345477942654926
1664,8POP6Y6N4,2,34,0.058823529411764705,0.027345477942654926
112,8PO1H5NS4,0,34,0.0,0.027345477942654926
1870,8POU1D07M,0,34,0.0,0.027345477942654926
545,8PO56743Q,2,33,0.06060606060606061,0.026541199179635665
2052,8POY5LICD,1,33,0.030303030303030304,0.026541199179635665
904,8PO88Y5Y3,1,33,0.030303030303030304,0.026541199179635665
561,8PO586W62,3,33,0.09090909090909091,0.026541199179635665
1463,8POK95862,0,33,0.0,0.026541199179635665
1680,8POPHR25V,1,33,0.030303030303030304,0.026541199179635665
1152,8POD7T878,0,33,0.0,0.026541199179635665
717,8PO6O15B3,0,33,0.0,0.026541199179635665
1697,8POQ1G9O6,0,33,0.0,0.026541199179635665
2111,8POZRNC4F,3,33,0.09090909090909091,0.026541199179635665
1340,8POHTM2Y6,0,33,0.0,0.026541199179635665
693,8PO6G2219,2,33,0.06060606060606061,0.026541199179635665
1396,8POJ2226P,0,32,0.0,0.025736920416616398
259,8PO2OM182,1,32,0.03125,0.025736920416616398
667,8PO675C35,2,32,0.0625,0.025736920416616398
100,8PO1EO1L3,9,32,0.28125,0.025736920416616398
1172,8PODX4451,2,31,0.06451612903225806,0.024932641653597137
1505,8POL87159,0,31,0.0,0.024932641653597137
1108,8POCBZ843,3,31,0.0967741935483871,0.024932641653597137
979,8PO94SB19,2,31,0.06451612903225806,0.024932641653597137
368,8PO3I8163,1,31,0.03225806451612903,0.024932641653597137
901,8PO889PMD,0,30,0.0,0.024128362890577872
1214,8POEYD8D4,0,30,0.0,0.024128362890577872
2177,9PON87O65,0,30,0.0,0.024128362890577872
586,8PO5HSWE0,8,30,0.26666666666666666,0.024128362890577872
1682,8POPKQOJ8,0,30,0.0,0.024128362890577872
1207,8POEQC13Q,0,30,0.0,0.024128362890577872
745,8PO7037Q5,2,30,0.06666666666666667,0.024128362890577872
1665,8POP732S7,2,30,0.06666666666666667,0.024128362890577872
505,8PO4Z860I,0,29,0.0,0.02332408412755861
1973,8POW6X22D,0,29,0.0,0.02332408412755861
201,8PO2725O8,9,29,0.3103448275862069,0.02332408412755861
932,8PO8J9WM6,0,29,0.0,0.02332408412755861
